Sport_193,000001,000069,000093,gym,retreat,jump,"['jump too low', ' unskilled', ' poor aiming']","['jump too low', ' unskilled', ' poor aiming']",other sports equipment,"['long', ' flexible']","['long', ' flexible']","'000093': '[260, 196, 278, 638]', '000001': '[31, 542, 270, 581]', '000069': '[252, 221, 273, 630]'"
Sport_194,000001,000140,000242,other indoor,retreat,jump,"['equipment is not stable', ' poor aiming']","['equipment is not stable', ' poor aiming']",person,"['deliberately', ' heavy']","['deliberately', ' heavy']","'000140': '[118, 472, 211, 550]', '000001': '[277, 323, 385, 509]', '000242': '[230, 324, 379, 574]'"
Sport_20,000002,000122,000239,soccer playground,painful wailing,football,"['run too fast', ' unbalanced', ' stumble']","['run too fast', ' stumble', ' unbalanced']",ball,"['controllable', ' fast speed', ' kickable', ' round']",['fast speed'],"'000002': '[428, 375, 567, 502]', '000122': '[142, 353, 455, 544]', '000239': '[204, 293, 480, 427]'"
Sport_203,000001,000142,000187,other indoor,laughing,skateboarding,"['collision', ' unbalanced']","['other people/animal', 'Yes', 'movable', '{000142: 319', ' 591', ' 432', ' 730}']",other sports equipment,['climbable'],"['skateboard', 'Yes', 'movable', '{000185: 265', ' 572', ' 329', ' 684}']","'000168': '[99, 406, 346, 568]'"
Sport_204,000001,000030,000166,other indoor,dodge,weightlifting,['unbalanced'],"['none', 'Yes', 'heavy', '{000030: 178', ' 412', ' 332', ' 558}']",heavy machinery,['loadable'],"['other people/animal', 'Yes', 'balance', '{000030: 84', ' 434', ' 151', ' 669}']","'000150': '[131, 319, 203, 684]'"
Sport_207,000001,000345,000452,other indoor,response action,gymnastics,['unintended'],"['other people/animal', 'Yes', 'unbalanced', '{000345: 217', ' 64', ' 405', ' 299}']",other people/animal,['high'],"['object', 'Yes', 'rotating', ' movable', ' controllable', '{000001: 199', ' 30', ' 347', ' 169}']","'000017': '[154, 135, 287, 256]'"
Sport_21,000135,000152,000241,soccer playground,painful wailing,football,['unskilled'],['unskilled'],ball,"['controllable', ' fast speed', ' kickable']","['fast speed', ' kickable']","'000135': '[121, 255, 563, 545]', '000152': '[209, 337, 545, 559]', '000241': '[362, 404, 554, 577]'"
Sport_22,000060,000095,000120,muddy place,laughing,football,"['unbalanced', ' stumble', ' careless']","['unbalanced', ' stumble', ' careless']",kicker,"['balance', ' out of control']","['balance', ' out of control']","'000060': '[212, 60, 514, 384]', '000095': '[45, 6, 423, 329]', '000120': '[119, 184, 346, 340]'"
Sport_23,000067,000102,000177,gym,laughing,football,"['unbalanced', ' stumble', ' careless']",['careless'],person,"['controllable', ' out of control']","['controllable', ' out of control']","'000067': '[143, 552, 352, 776]', '000102': '[121, 518, 374, 747]', '000177': '[183, 541, 462, 703]'"
Sport_234,000107,000139,000420,swimming pool,none,running,"['collision', ' jumpable', ' unbalance', ' no protection']",['unbalance'],person,['jumpable'],['jumpable'],"'000107': '[868, 143, 1216, 657]', '000139': '[483, 234, 1082, 657]', '000166': '[281, 209, 904, 667]', '000420': '[417, 132, 834, 381]'"
Sport_234,000107,000139,000420,swimming pool,none,running,"['collision', ' jumpable', ' unbalance', ' no protection']",['unbalance'],swimming pool,['floatable'],['floatable'],"'000126': '[591, 304, 1280, 708]', '000149': '[406, 234, 1280, 714]', '000159': '[322, 204, 1280, 712]', '000192': '[80, 168, 1280, 720]', '000202': '[72, 115, 1280, 720]'"
Sport_235,000001,000088,000090,lake,none,surfing,"['unbalanced', ' unskilled']",['unbalanced'],person,"['unbalanced', ' unskilled', ' out of control']",['unbalanced'],"'000070': '[428, 243, 828, 710]', '000082': '[415, 228, 822, 718]', '000088': '[349, 213, 856, 714]'"
Sport_235,000001,000088,000090,lake,none,surfing,"['unbalanced', ' unskilled']",['unbalanced'],surfing board,['floatable'],['floatable'],"'000070': '[485, 553, 794, 710]', '000076': '[455, 542, 801, 704]', '000088': '[472, 542, 773, 718]', '000090': '[445, 538, 769, 708]'"
Sport_236,000001,000078,000120,other outdoor,surprising response,sit on the air cushion,['outside interference'],['outside interference'],person,['floatable'],['floatable'],"'000046': '[76, 253, 570, 447]', '000053': '[116, 234, 580, 464]', '000061': '[171, 245, 589, 481]', '000080': '[74, 230, 686, 476]', '000095': '[587, 0, 940, 470]', '000096': '[593, 0, 962, 453]', '000120': '[245, 300, 650, 478]'"
Sport_236,000001,000078,000120,other outdoor,surprising response,sit on the air cushion,['outside interference'],['outside interference'],other sports equipment,['floatable'],['floatable'],"'000004': '[398, 334, 828, 472]', '000024': '[69, 393, 506, 555]', '000051': '[190, 334, 625, 470]', '000074': '[211, 387, 601, 566]', '000093': '[461, 96, 669, 453]', '000109': '[508, 100, 976, 334]', '000114': '[576, 5, 1027, 164]', '000118': '[695, 0, 1169, 86]'"
Sport_236,000001,000078,000120,other outdoor,surprising response,sit on the air cushion,['outside interference'],['outside interference'],wave,"['big', ' high', ' rushing']",['big'],"'000063': '[0, 60, 940, 279]', '000068': '[6, 88, 1091, 292]', '000078': '[0, 56, 1280, 606]', '000084': '[10, 37, 1275, 672]', '000096': '[165, 32, 1229, 720]', '000110': '[349, 7, 1248, 720]', '000116': '[326, 1, 1280, 693]'"
Sport_237,000034,000050,000075,beach,none,surfing,"['fast speed', 'unbalance']",['fast speed'],wave,"['big', ' high']",['big'],"'000034': '[4, 268, 962, 457]', '000050': '[6, 264, 1246, 536]', '000065': '[4, 258, 1280, 534]', '000075': '[8, 243, 1275, 576]'"
Sport_237,000034,000050,000075,beach,none,surfing,"['fast speed', 'unbalance']",['fast speed'],person,['unstable'],['unstable'],"'000034': '[699, 396, 849, 527]', '000056': '[671, 364, 807, 523]', '000072': '[612, 300, 735, 461]', '000088': '[620, 266, 709, 419]'"
Sport_237,000034,000050,000075,beach,none,surfing,"['fast speed', 'unbalance']",['fast speed'],person,['unstable'],['unstable'],"'000006': '[296, 255, 368, 355]', '000039': '[146, 255, 243, 374]', '000064': '[103, 264, 150, 338]'"
Sport_238,000001,000063,000300,beach,none,jump,['jump too low'],['jump too low'],person,"['jumpable', ' low', ' out of control']",['jumpable'],"'000063': '[493, 166, 1012, 385]', '000090': '[413, 96, 919, 472]', '000104': '[317, 77, 847, 504]', '000119': '[298, 145, 854, 557]', '000146': '[322, 192, 656, 670]', '000160': '[358, 234, 587, 638]', '000174': '[353, 311, 553, 650]', '000193': '[341, 406, 525, 606]', '000206': '[366, 400, 531, 589]', '000221': '[375, 334, 548, 561]', '000251': '[381, 319, 582, 485]', '000266': '[398, 302, 582, 434]', '000295': '[398, 268, 646, 408]'"
Sport_239,000001,000011,000300,beach,none,jump,['wrong estimation'],['wrong estimation'],person,['jumpable'],['jumpable'],"'000011': '[190, 0, 911, 714]', '000020': '[368, 5, 1061, 720]', '000026': '[487, 3, 1055, 720]'"
Sport_24,000012,000050,000090,soccer playground,laughing,football,"['unbalanced', ' stumble', ' collision', ' careless']","['collision', ' careless']",ball,"['controllable', ' fast speed', ' kickable']","['controllable', ' fast speed', ' kickable']","'000012': '[252, 362, 491, 612]', '000050': '[197, 341, 473, 665]', '000090': '[158, 376, 405, 636]'"
Sport_240,000001,000120,000180,other outdoor,none,sliding,"['slippery', ' unintended', ' wrong estimation', ' collision']",['wrong estimation'],other people/animal,"['fast speed', ' out of control', ' slippery']","['fast speed', ' slippery']","'000045': '[186, 7, 892, 718]', '000102': '[656, 145, 792, 270]', '000113': '[718, 177, 813, 275]', '000120': '[731, 183, 843, 279]'"
Sport_240,000001,000120,000180,other outdoor,none,sliding,"['slippery', ' unintended', ' wrong estimation', ' collision']",['wrong estimation'],other sports equipment,"['slippery', ' rectangular', ' long']",['slippery'],"'000131': '[8, 126, 945, 720]', '000141': '[8, 173, 1025, 720]', '000166': '[6, 196, 1040, 710]'"
Sport_240,000001,000120,000180,other outdoor,none,sliding,"['slippery', ' unintended', ' wrong estimation', ' collision']",['wrong estimation'],wood,"['big', ' hard']",['hard'],"'000157': '[4, 11, 1237, 712]', '000166': '[4, 5, 1260, 591]', '000174': '[0, 7, 993, 508]', '000176': '[2, 0, 960, 476]'"
Sport_241,000001,000087,000120,yard/garden,screaming,jump,['jump too low'],"['other sports equipment', 'Yes', 'jumpable', ' fast speed', '{000070: 209', ' 9', ' 731', ' 538', ' 000085: 224', ' 1', ' 773', ' 534', ' 000113: 241', ' 13', ' 1273', ' 640', ' 000120: 241', ' 15', ' 1280', ' 610}']",swimming pool,"['jumpable', ' round']","['other people/animal', 'Yes', 'jumpable', ' low', ' rushing', '{000058: 898', ' 0', ' 1135', ' 419', ' 000070: 813', ' 306', ' 991', ' 580', ' 000071: 777', ' 315', ' 993', ' 574', ' 000076: 640', ' 347', ' 900', ' 570', ' 000077: 620', ' 319', ' 849', ' 568', ' 000089: 461', ' 1', ' 769', ' 506', ' 000106: 245', ' 289', ' 735', ' 650}']","'000071': '[6, 438, 1280, 720]', '000082': '[4, 449, 1277, 720]', '000102': '[6, 551, 1271, 720]', '000112': '[6, 555, 1273, 720]'"
Sport_242,000001,000096,000210,yard/garden,none,jump,['jump too low'],['jump too low'],swimming pool,"['jumpable', ' rectangular', 'too far']",['too far'],"'000187': '[2, 366, 881, 720]', '000203': '[2, 368, 892, 720]', '000210': '[0, 360, 873, 720]'"
Sport_242,000001,000096,000210,yard/garden,none,jump,['jump too low'],['jump too low'],other people/animal,"['jumpable', ' out of control', ' rushing', ' unbalanced']","['out of control', ' rushing', ' unbalanced']","'000026': '[705, 28, 1280, 561]', '000038': '[820, 113, 1275, 701]', '000106': '[593, 196, 964, 720]', '000148': '[495, 485, 1000, 720]', '000166': '[531, 483, 1034, 720]'"
Sport_243,000001,000113,000150,forest,surprising response,gymnastics,"['unbalanced', ' run too fast', ' stumble']","['unbalanced', 'stumble']",other people/animal,"['balance', ' jumpable', ' rushing', ' unbalanced', ' unstable']",['unbalanced'],"'000016': '[625, 187, 803, 570]', '000041': '[517, 260, 830, 610]', '000051': '[531, 289, 745, 612]', '000065': '[404, 292, 792, 585]', '000079': '[353, 202, 584, 648]', '000095': '[292, 277, 608, 646]', '000111': '[139, 247, 565, 640]', '000140': '[131, 402, 356, 595]', '000150': '[150, 398, 404, 578]'"
Sport_244,000001,000045,000250,muddy place,none,ride the motorcycle,"['unbalanced', ' unintended', ' slippery']","['unbalanced', ' unintended', ' slippery']",other people/animal,"['fast speed', ' unbalanced', ' unstable']","['fast speed', ' unbalanced']","'000031': '[328, 139, 665, 551]', '000056': '[377, 24, 964, 610]', '000068': '[396, 83, 892, 557]', '000094': '[247, 213, 729, 504]', '000119': '[169, 158, 644, 487]', '000130': '[105, 192, 631, 500]', '000157': '[228, 7, 1002, 504]', '000170': '[415, 0, 1078, 476]', '000197': '[421, 266, 879, 474]', '000250': '[481, 20, 745, 593]'"
Sport_244,000001,000045,000250,muddy place,none,ride the motorcycle,"['unbalanced', ' unintended', ' slippery']","['unbalanced', ' unintended', ' slippery']",bike or motorbike,"['controllable', ' fast speed', ' heavy', ' movable', ' operatable', ' unbalanced', ' unstable']","['fast speed', ' heavy', ' movable', ' unbalanced']","'000031': '[353, 283, 900, 585]', '000041': '[173, 168, 875, 633]', '000058': '[218, 294, 712, 606]', '000072': '[133, 277, 748, 568]', '000092': '[0, 183, 529, 500]', '000150': '[167, 217, 750, 459]'"
Sport_245,000001,000183,000210,beach,none,gymnastics,"['poor aiming', ' collision', ' wrong estimation']","['poor aiming', ' collision', ' wrong estimation']",other people/animal,"['jumpable', ' out of control']",['out of control'],"'000161': '[701, 107, 898, 430]', '000165': '[623, 103, 815, 381]', '000184': '[332, 43, 504, 260]', '000200': '[44, 466, 279, 674]', '000210': '[59, 440, 345, 616]'"
Sport_245,000001,000183,000210,beach,none,gymnastics,"['poor aiming', ' collision', ' wrong estimation']","['poor aiming', ' collision', ' wrong estimation']",other sports equipment,"['round', ' small']",['small'],"'000130': '[419, 41, 500, 238]', '000165': '[421, 56, 529, 260]', '000173': '[326, 90, 440, 245]', '000194': '[296, 319, 362, 512]', '000205': '[194, 466, 343, 557]'"
Sport_246,000001,000248,000300,forest,none,jump,"['careless', ' unbalanced', ' wrong estimation']","['other people/animal', 'Yes', 'out of control', ' unbalanced', ' unstable', '{000115: 339', ' 192', ' 659', ' 712', ' 000139: 474', ' 153', ' 692', ' 650', ' 000157: 362', ' 149', ' 826', ' 655', ' 000181: 487', ' 5', ' 839', ' 381', ' 000208: 485', ' 0', ' 769', ' 400', ' 000248: 267', ' 0', ' 805', ' 440}']",vehicle,['none'],"['box', 'Yes', 'jumpable', ' sitable', ' unstable', '{000143: 612', ' 438', ' 686', ' 674', ' 000178: 570', ' 419', ' 648', ' 631', ' 000260: 406', ' 498', ' 603', ' 678', ' 000270: 294', ' 555', ' 430', ' 712', ' 000297: 86', ' 362', ' 207', ' 483}']","'000184': '[765, 187, 1280, 461]', '000201': '[767, 196, 1280, 459]', '000221': '[673, 260, 1280, 500]', '000285': '[303, 126, 974, 372]'"
Sport_246,000001,000248,000300,forest,none,jump,"['careless', ' unbalanced', ' wrong estimation']","['other people/animal', 'Yes', 'out of control', ' unbalanced', ' unstable', '{000115: 339', ' 192', ' 659', ' 712', ' 000139: 474', ' 153', ' 692', ' 650', ' 000157: 362', ' 149', ' 826', ' 655', ' 000181: 487', ' 5', ' 839', ' 381', ' 000208: 485', ' 0', ' 769', ' 400', ' 000248: 267', ' 0', ' 805', ' 440}']",chair,['none'],"['chair', 'No', 'none', '{000262: 483', ' 432', ' 866', ' 714', ' 000274: 413', ' 438', ' 849', ' 712', ' 000285: 2', ' 326', ' 425', ' 718}']","'000141': '[84, 459, 478, 718]', '000168': '[59, 444, 436, 716]', '000184': '[57, 404, 417, 714]'"
Sport_247,000001,000071,000120,beach,laughing,jump,"['wrong estimation', ' jump too low', ' unintended']","['wrong estimation', ' jump too low']",other people/animal,"['jumpable', ' floatable', ' low', ' unskilled']",['‘low'],"'000004': '[599, 185, 731, 495]', '000016': '[461, 241, 671, 534]', '000031': '[336, 277, 483, 625]', '000048': '[84, 298, 347, 680]', '000063': '[171, 351, 434, 712]', '000071': '[256, 368, 527, 682]'"
Sport_248,000001,000109,000150,forest,none,sit on the air cushion,['no protection'],['no protection'],other sports equipment,"['floatable', ' fast speed']",['fast speed'],"'000045': '[500, 315, 667, 370]', '000079': '[320, 417, 534, 491]', '000102': '[455, 387, 998, 606]', '000109': '[353, 464, 904, 720]'"
Sport_249,000001,000053,000090,lake,laughing,surfing,"['slippery', ' unbalanced', ' unintended']","['slippery', ' unbalanced']",other people/animal,"['unbalanced', ' unstable', ' out of control', ' floatable']",['unbalanced'],"'000021': '[555, 96, 697, 410]', '000049': '[565, 156, 758, 444]', '000053': '[574, 145, 781, 451]'"
Sport_249,000001,000053,000090,lake,laughing,surfing,"['slippery', ' unbalanced', ' unintended']","['slippery', ' unbalanced']",boat/kayak/motorboat,"['floatable', ' unbalanced', ' unstable']","['unbalanced', ' unstable']","'000005': '[366, 362, 928, 457]', '000022': '[351, 336, 913, 438]', '000049': '[417, 410, 1038, 489]', '000060': '[553, 374, 1159, 512]', '000074': '[796, 345, 1271, 434]'"
Sport_25,000036,000053,000069,gym,none,football,"['unbalanced', ' stumble', ' collision', ' careless', 'unskilled']","['unbalanced', ' stumble', 'careless', 'unskilled']",ball,"['balance', ' out of control']","['balance', ' out of control']","'000036': '[114, 330, 395, 680]', '000053': '[141, 296, 401, 625]', '000069': '[184, 472, 432, 748]'"
Sport_250,000001,000117,000150,lake,none,boating,"['unbalanced', ' unskilled']","['unbalanced', ' unskilled']",other people/animal,"['unstable', ' unskilled', ' unbalanced']","['unskilled', ' unbalanced']","'000048': '[637, 349, 741, 602]', '000069': '[574, 219, 731, 506]', '000079': '[506, 134, 635, 404]', '000104': '[379, 156, 506, 457]', '000113': '[358, 120, 476, 472]'"
Sport_26,000051,000114,000147,soccer playground,laughing,football,"['run too fast', ' slippery', ' unbalanced']","['run too fast', ' slippery', ' run too fast']",ball,"['fast speed', ' kickable', ' round', ' controllable']","['fast speed', ' controllable']","'000051': '[16, 292, 390, 485]', '000114': '[13, 263, 332, 589]', '000147': '[109, 304, 476, 617]'"
Sport_266,000071,000131,000183,street,painful wailing,skateboarding,"['collision', ' no protection', ' unbalanced']",['collision'],skateboard,"['fast speed', ' movable', ' rushing', ' unskilled', ' unstable']","['fast speed', ' fast speed', ' fast speed']","'000071': '[709, 345, 766, 379]', '000131': '[656, 491, 821, 546]', '000183': '[597, 279, 722, 459]'"
Sport_267,000001,000086,000176,other indoor,painful wailing,gymnastics,"['unbalanced', ' careless', ' too weak', ' unintended', ' unskilled']","['unbalanced', ' careless', ' too weak', 'unskilled']",skateboard,"['balance', ' movable', ' slippery', ' unbalanced']","['slippery', ' unbalanced']","'000001': '[572, 366, 724, 518]', '000086': '[555, 478, 762, 559]', '000176': '[644, 273, 783, 402]'"
Sport_268,000026,000058,000208,garage,painful wailing,skateboarding,"['unskilled', ' wrong estimation', ' unintended', ' unbalanced', ' stumble', ' poor aiming', ' no protection', ' drive too fast', ' collision', ' careless']","['unskilled', ' wrong estimation', ' unintended', ' unbalanced', ' stumble', ' poor aiming', ' no protection', ' drive too fast', ' collision']",skateboard,"['fast speed', ' movable', ' out of control', ' unbalanced', ' unstable']","['fast speed', ' movable', ' out of control', ' unbalanced']","'000026': '[536, 336, 570, 357]', '000058': '[504, 340, 585, 372]', '000208': '[633, 309, 718, 349]'"
Sport_269,000111,000211,000236,lawn ,painful wailing,skateboarding,"['careless', ' collision', ' no protection', ' unskilled', ' unbalanced']","['careless', ' unskilled', ' unbalanced']",skateboard,"['balance', ' movable']",['movable'],"'000111': '[515, 453, 659, 580]', '000211': '[796, 523, 956, 684]', '000214': '[889, 495, 1111, 675]'"
Sport_27,000887,002217,002356,other outdoor,laughing,football,['deliberately'],['deliberately'],person,"['deliberately', ' heavy', ' rough']","['deliberately', ' rough']","'000087': '[144, 376, 355, 667]', '002217': '[50, 440, 321, 601]', '002356': '[154, 476, 389, 652]'"
Sport_270,000001,000161,000236,garage,painful wailing,skateboarding,"['spin too fast', ' unskilled', ' slippery', ' unbalanced', ' wrong estimation']","['spin too fast', ' unskilled', ' slippery', ' unbalanced', ' wrong estimation']",skateboard,"['balance', ' slippery', ' unbalanced']",['unbalanced'],"'000001': '[675, 372, 792, 552]', '000161': '[597, 393, 688, 484]', '000180': '[551, 540, 726, 707]'"
Sport_271,000001,000051,000180,park,painful wailing,skateboarding,"['slippery', ' stumble', ' unbalanced', ' unskilled', ' wrong operate', ' careless']","['unbalanced', ' unskilled', ' careless']",skateboard,['unbalanced'],['unbalanced'],"'000001': '[359, 514, 589, 607]', '000051': '[373, 537, 631, 650]', '000180': '[228, 482, 335, 567]'"
Sport_278,000003,000065,000120,kitchen,painful wailing,skateboarding,"['careless', ' collision', ' poor aiming', ' unintended', ' unskilled']","['careless', 'unskilled', 'collision']",skateboard,"['movable', ' drivable', ' controllable', ' low']",['movable'],"'000003': '[35, 480, 232, 582]', '000065': '[65, 569, 272, 660]', '000120': '[276, 565, 460, 650]'"
Sport_28,000066,000096,000281,soccer playground,response action,running,"['poor aiming', ' stumble']","['poor aiming', ' stumble']",ball,"['controllable', ' fast speed', ' kickable', ' round']",['controllable'],"'000066': '[9, 335, 526, 638]', '000096': '[16, 352, 538, 625]', '000281': '[5, 415, 339, 606]'"
Sport_29,000231,000236,000281,soccer playground,dodge,football,"['too crowd', ' stumble', ' careless', ' poor aiming']","['stumble', ' careless', ' poor aiming']",ball,"['balance', ' fast speed', ' kickable', ' out of control']","['fast speed', ' out of control']","'000231': '[216, 376, 448, 528]', '000236': '[243, 378, 423, 542]', '000281': '[104, 388, 372, 582]'"
Sport_297,000001,000422,000510,cliff,screaming,rock climbing,"['fatigued', ' spin too fast', ' stumble', ' outside interference']","['fatigued', ' stumble']",person,"['unbalanced', ' unstable', ' soft', ' drivable']","['unbalanced', ' unstable']","'000001': '[602, 160, 650, 227]', '000422': '[602, 164, 642, 236]', '000510': '[635, 383, 686, 425]'"
Sport_298,000001,000054,000125,other outdoor,none,ride the motorcycle,"['unbalanced', ' unintended', ' high temperature', ' too elastic']","['unbalanced', ' unintended']",bike or motorbike,"['drivable', ' fast speed', ' tasty', ' operatable', ' sharp']","['drivable', ' fast speed', ' operatable']","'000001': '[696, 395, 755, 450]', '000054': '[587, 196, 747, 288]', '000125': '[457, 452, 558, 509]'"
Sport_298,000001,000054,000125,other outdoor,none,ride the motorcycle,"['unbalanced', ' unintended', ' high temperature', ' too elastic']","['unbalanced', ' unintended']",person,"['unbalanced', ' open', ' low', ' high']","['unbalanced', ' high']","'000001': '[711, 366, 740, 427]', '000054': '[640, 135, 709, 238]', '000125': '[553, 479, 658, 532]'"
Sport_299,000034,000090,000279,other outdoor,screaming,rock climbing,"['unintended', ' slippery', ' equipment is not stable', ' deliberately', ' run too fast', ' too elastic']","['unintended', ' slippery', ' equipment is not stable']",other sports equipment,"['sharp', ' rotating', ' kickable']",['sharp'],"'000034': '[872, 0, 1277, 595]', '000090': '[314, 284, 535, 630]', '000279': '[971, 534, 1093, 714]'"
Sport_3,000001,000633,000665,lawn ,painful wailing,dance,"['unintended', ' spin too fast', ' too elastic']","['spin too fast', ' too elastic']",person,"['stable', ' rushing', ' out of control']","['rushing', ' out of control']","'000556': '[401, 204, 719, 1157]', '000633': '[232, 242, 720, 1095]', '000635': '[153, 231, 720, 1090]'"
Sport_30,000001,000036,000065,soccer playground,painful wailing,knocking over,"['careless', ' run too fast', ' wrong estimation']","['careless', ' run too fast', ' wrong estimation']",ball,"['balance', ' controllable', ' fast speed', ' kickable', ' out of control']","['balance', ' fast speed', ' kickable']","'000001': '[100, 164, 548, 438]', '000036': '[182, 122, 500, 404]', '000065': '[622, 118, 976, 430]'"
Sport_300,000001,000349,000480,cliff,screaming,rock climbing,"['fatigued', ' unintended', ' spin too slow', ' equipment is not stable']","['fatigued', ' unintended']",person,"['unbalanced', ' long', ' slippery']",['unbalanced'],"'000001': '[759, 118, 1003, 720]', '000349': '[696, 198, 971, 720]', '000480': '[795, 620, 870, 716]'"
Sport_301,000001,000626,000720,cliff,screaming,rock climbing,"['unbalanced', ' fatigued', ' collision', ' unintended', ' too crowd']","['unbalanced', ' fatigued', ' unintended']",person,"['unbalanced', ' unstable', ' flexible', ' electric']","['unbalanced', ' unstable']","'000001': '[459, 257, 640, 559]', '000626': '[300, 242, 686, 555]', '000720': '[331, 234, 585, 655]'"
Sport_302,000001,000216,000300,beach,screaming,boating,"['unbalanced', ' drive too fast', ' too much fuel ']",['unbalanced'],boat/kayak/motorboat,"['unbalanced', ' rotating', ' out of control', ' fast speed', ' transparent']","['unbalanced', ' rotating', ' out of control']","'000001': '[478, 439, 919, 720]', '000216': '[593, 391, 1221, 718]', '000300': '[136, 563, 788, 718]'"
Sport_31,000180,000220,000310,other outdoor,provide assistance,football,"['collision', ' overload', ' outside interference', ' run too fast']","['collision', ' outside interference', ' run too fast']",person,"['big', ' fast speed', ' rushing']","['big', ' fast speed', ' rushing']","'000180': '[56, 352, 507, 583]', '000220': '[45, 396, 370, 589]', '000310': '[207, 433, 378, 582]'"
Sport_329,000001,000186,000270,gym,laughing,running,"['run too fast', ' stumble', ' unbalanced']","['run too fast', ' run too fast', ' run too fast']",treadmill,"['fast speed', ' balance']","['fast speed', ' fast speed']","'000001': '[447, 457, 860, 699]', '000008': '[440, 432, 856, 708]', '000025': '[440, 444, 854, 712]', '000099': '[442, 449, 854, 716]', '000115': '[428, 447, 858, 708]', '000138': '[434, 472, 856, 710]', '000200': '[425, 419, 851, 716]', '000206': '[449, 71, 851, 493]', '000214': '[445, 175, 839, 619]'"
Sport_330,000001,000424,000510,gym,laughing,running,"['unbalanced', ' run too fast']","['unbalanced', ' run too fast']",person,"['fast speed', ' out of control']","['fast speed', ' out of control']","'000003': '[580, 98, 703, 427]', '000028': '[584, 130, 707, 451]', '000184': '[517, 162, 697, 453]', '000187': '[517, 166, 673, 457]', '000293': '[561, 207, 741, 506]', '000333': '[599, 198, 743, 498]', '000344': '[597, 194, 767, 474]', '000485': '[563, 204, 718, 349]', '000510': '[597, 211, 758, 353]'"
Sport_330,000001,000424,000510,gym,laughing,running,"['unbalanced', ' run too fast']","['unbalanced', ' run too fast']",treadmill,"['controllable', ' fast speed']","['controllable', ' fast speed']","'000001': '[440, 128, 572, 504]', '000086': '[438, 147, 589, 512]', '000191': '[447, 421, 837, 517]', '000198': '[428, 202, 510, 527]', '000229': '[453, 415, 837, 529]', '000248': '[432, 404, 796, 508]', '000289': '[430, 209, 540, 549]', '000313': '[436, 217, 557, 551]', '000348': '[487, 438, 851, 536]', '000406': '[428, 179, 559, 521]', '000447': '[425, 379, 591, 474]', '000459': '[428, 372, 629, 468]', '000476': '[425, 294, 506, 404]'"
Sport_331,000001,000108,000150,other outdoor,none,ride the motorcycle,"['collision', ' field of view is too narrow', ' careless']","['collision', ' field of view is too narrow', ' careless']",bike or motorbike,"['climbable', ' movable', ' drivable', ' fast speed']","['climbable', ' movable', ' drivable', ' fast speed']","'000003': '[89, 183, 167, 234]', '000016': '[250, 187, 322, 228]', '000062': '[455, 207, 508, 249]', '000098': '[731, 200, 771, 232]', '000099': '[786, 179, 809, 204]', '000101': '[701, 234, 733, 260]', '000102': '[741, 217, 767, 243]', '000104': '[682, 255, 718, 279]', '000105': '[724, 249, 741, 268]', '000120': '[731, 215, 807, 245]', '000137': '[724, 304, 788, 332]'"
Sport_332,000001,000236,000300,gym,laughing,running,"['run too fast', ' unbalanced', ' careless']","['run too fast', ' unbalanced', ' careless']",treadmill,"['climbable', ' controllable', ' electric']","['climbable', ' controllable', ' electric']","'000001': '[720, 309, 847, 708]', '000035': '[743, 300, 862, 706]', '000054': '[758, 264, 854, 710]', '000153': '[718, 296, 862, 697]', '000165': '[739, 294, 849, 710]', '000193': '[777, 381, 858, 693]', '000255': '[754, 362, 858, 708]', '000275': '[642, 9, 860, 544]'"
Sport_332,000001,000236,000300,gym,laughing,running,"['run too fast', ' unbalanced', ' careless']","['run too fast', ' unbalanced', ' careless']",person,"['fast speed', ' jumpable']","['fast speed', ' fast speed']","'000001': '[557, 179, 690, 357]', '000018': '[576, 173, 697, 385]', '000056': '[584, 160, 697, 372]', '000074': '[534, 177, 650, 362]', '000103': '[546, 190, 642, 379]', '000154': '[559, 177, 654, 370]', '000185': '[580, 272, 682, 468]', '000208': '[593, 264, 792, 427]', '000228': '[561, 270, 707, 466]', '000248': '[455, 332, 731, 534]'"
Sport_333,000001,000013,000180,gym,laughing,running,"['careless', ' run too fast', ' stumble']","['careless', ' careless', ' careless']",person,"['jumpable', ' unbalanced']","['jumpable', ' jumpable']","'000001': '[498, 96, 813, 612]', '000025': '[508, 47, 860, 633]', '000037': '[557, 145, 847, 612]', '000062': '[436, 296, 843, 640]', '000067': '[430, 321, 748, 672]', '000082': '[432, 453, 847, 691]', '000084': '[442, 442, 843, 691]', '000088': '[589, 300, 862, 587]', '000099': '[629, 26, 862, 300]', '000105': '[673, 5, 868, 313]'"
Sport_333,000001,000013,000180,gym,laughing,running,"['careless', ' run too fast', ' stumble']","['careless', ' careless', ' careless']",treadmill,"['climbable', ' controllable', ' electric', ' fast speed']","['climbable', ' climbable', ' climbable', ' climbable']","'000089': '[428, 374, 837, 621]', '000090': '[428, 340, 847, 608]', '000092': '[428, 330, 815, 553]', '000093': '[421, 277, 767, 515]', '000098': '[423, 217, 688, 487]', '000102': '[423, 200, 705, 457]'"
